provincia,partido,localidad,poblacion,adsl,cablemodem,dial_up,fibra_optica,satelital,wireless,telefonia_fija,3g,4g,link_indec,latitud,longitud
formosa,formosa,mojon_de_fierro,1131,NO,NO,NO,NO,SI,SI,NO,SI,SI,34014050,-26.0345119719636,-58.0499307616902
formosa,formosa,san_hilario,583,NO,NO,NO,NO,SI,SI,NO,NO,SI,34014060,-26.0248676792093,-58.6500726228772
san_luis,belgrano,suyuque_nuevo,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74014010,-33.1293440341281,-66.2867981527892
san_luis,belgrano,toro_negro,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74014010,-32.729764247677,-66.3363734621401
misiones,capital,garupa,13595,SI,SI,NO,SI,NO,SI,SI,SI,SI,54028010,-27.4788128514289,-55.8224411787639
misiones,capital,nemesio_parma,960,NO,NO,NO,NO,NO,SI,NO,SI,SI,54028020,-27.367003658843,-55.9982208456294
misiones,capital,posadas,275028,SI,SI,NO,SI,SI,SI,SI,SI,SI,54028030,-27.36621704276,-55.8940020980262
misiones,capital,posadas_extension,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,54028040,-27.4264,-55.8814
misiones,concepcion,barra_concepcion,39,NO,NO,NO,NO,NO,NO,NO,NO,NO,54035010,-28.1109522025734,-55.5820048143948
misiones,concepcion,concepcion_de_la_sierra,6332,NO,SI,NO,SI,SI,SI,SI,SI,SI,54035020,-27.9813155596218,-55.5209343056683
misiones,concepcion,la_corita,279,NO,SI,NO,NO,NO,NO,NO,NO,NO,54035030,-27.8884115577679,-55.3552996953
misiones,concepcion,santa_maria,199,NO,NO,NO,NO,NO,NO,NO,NO,NO,54035040,-27.9292852570213,-55.4120566457096
misiones,eldorado,9_de_julio,339,NO,NO,NO,NO,NO,NO,SI,NO,NO,54042040,-26.4302810162412,-54.4664666896921
misiones,eldorado,9_de_julio_kilometro_20,1528,NO,NO,NO,NO,NO,NO,NO,NO,NO,54042050,-26.4145333109522,-54.4976116231155
misiones,eldorado,colonia_victoria,1461,SI,NO,NO,NO,NO,NO,SI,NO,NO,54042010,-26.3298887730818,-54.6215572258235
misiones,eldorado,eldorado,57323,SI,NO,NO,NO,SI,SI,SI,SI,SI,54042020,-26.4086211746541,-54.6238428075538
misiones,eldorado,maria_magdalena,2525,NO,NO,NO,NO,NO,NO,SI,NO,SI,54042030,-26.2380924409231,-54.6018096123882
misiones,eldorado,nueva_delicia,817,NO,NO,NO,NO,NO,NO,NO,NO,NO,54042035,-26.1791395472552,-54.5836572818887
misiones,eldorado,pueblo_nuevo,651,NO,NO,NO,NO,NO,NO,NO,NO,NO,54042055,-26.2445413608016,-54.5904675610809
misiones,eldorado,puerto_mado,342,NO,NO,NO,NO,NO,NO,NO,NO,NO,54042060,-26.2310899121585,-54.6247146607981
buenos_aires,benito_juarez,benito_juarez_est_juarez,14279,SI,NO,SI,SI,SI,SI,SI,SI,SI,6084020,-37.6766410210105,-59.8057677109444
buenos_aires,benito_juarez,lopez,138,NO,NO,NO,SI,NO,SI,NO,NO,NO,6084030,-37.5545120854221,-59.6278461536299
buenos_aires,benito_juarez,tedin_uriburu,157,NO,NO,NO,NO,NO,NO,NO,SI,SI,6084040,-37.3683686253208,-59.7630391604187
buenos_aires,benito_juarez,villa_cacique_est_alfredo_fortabat,2689,NO,NO,NO,SI,SI,SI,NO,SI,SI,6084050,-37.6704778893557,-59.4003533386514
buenos_aires,berazategui,berazategui,100855,SI,SI,SI,SI,SI,SI,SI,SI,SI,6091010,-34.7597493264937,-58.2019645234278
buenos_aires,berazategui,berazategui_oeste,87792,SI,SI,NO,SI,NO,NO,SI,SI,SI,6091010,-34.7804201858899,-58.2415010261207
buenos_aires,berazategui,carlos_tomas_sourigues,11695,SI,SI,NO,SI,NO,NO,SI,SI,SI,6091010,-34.8021192214631,-58.2188212494897
buenos_aires,berazategui,centro_agricola_el_pato,7847,SI,SI,NO,SI,NO,SI,SI,SI,SI,6091010,-34.9067557072114,-58.1966995021239
buenos_aires,berazategui,guillermo_e_hudson,49458,SI,SI,SI,SI,NO,NO,SI,SI,SI,6091010,-34.7897594857633,-58.1439692638183
buenos_aires,moron,castelar,107962,SI,SI,NO,SI,NO,SI,SI,SI,SI,6568010,-34.6644131034283,-58.6456427123911
buenos_aires,moron,el_palomar,59312,SI,SI,SI,SI,SI,SI,SI,SI,SI,6568010,-34.617707172718,-58.601533043415
buenos_aires,moron,haedo,39511,SI,SI,SI,SI,NO,SI,SI,SI,SI,6568010,-34.6440661183216,-58.5978176171897
buenos_aires,moron,moron,96240,SI,SI,SI,SI,SI,SI,SI,SI,SI,6568010,-34.6652227151167,-58.6190557007973
buenos_aires,moron,villa_sarmiento,18082,SI,SI,SI,SI,NO,SI,SI,SI,SI,6568010,-34.6346596523214,-58.5715757135423
buenos_aires,navarro,jose_juan_almeyra,207,NO,NO,NO,NO,NO,SI,NO,NO,NO,6574010,-34.9232643360691,-59.5422519447044
buenos_aires,navarro,las_marianas,485,NO,NO,NO,NO,NO,SI,NO,NO,NO,6574020,-35.053926378156,-59.5131011825281
chubut,cushamen,costa_del_chubut,56,NO,NO,NO,NO,NO,NO,NO,NO,NO,26014025,-42.6016255836041,-70.4575737273538
chubut,cushamen,cushamen_centro,740,NO,NO,NO,NO,NO,NO,SI,NO,NO,26014030,-42.1766611028137,-70.6626188429181
san_luis,coronel_pringles,paso_del_rey,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74021030,-32.944943420996,-66.0040313669643
caba,comuna_03,san_cristobal,48611,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.623864473461,-58.4018857979853
cordoba,colon,rio_ceballos,19688,SI,SI,NO,SI,SI,SI,SI,SI,SI,14021230,-31.1748535571499,-64.3096761754849
cordoba,colon,saldan,10605,SI,SI,NO,SI,NO,SI,SI,SI,SI,14021240,-31.3142696814132,-64.3129043036137
cordoba,colon,salsipuedes,9612,SI,SI,NO,SI,SI,SI,SI,SI,SI,14021250,-31.1388344121698,-64.2906610433299
cordoba,colon,santa_elena,982,NO,NO,NO,NO,NO,NO,NO,NO,NO,14021260,-31.2593058004875,-64.0753189644633
caba,comuna_15,paternal,19717,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.5974220425569,-58.4686652940674
cordoba,colon,tinoco,169,NO,NO,NO,NO,NO,NO,SI,NO,NO,14021270,-31.1238790204144,-63.8923777817115
cordoba,colon,unquillo,18086,SI,SI,NO,SI,NO,SI,SI,SI,SI,14021280,-31.2319725034056,-64.3177425598673
cordoba,colon,villa_allende,25738,SI,SI,NO,SI,NO,SI,SI,SI,SI,14021290,-31.2922067561376,-64.2950077746202
cordoba,colon,villa_cerro_azul,253,SI,NO,NO,NO,NO,SI,NO,NO,NO,14021300,-31.0702139869894,-64.3197333591217
cordoba,colon,villa_corazon_de_maria,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,14021080,-31.4435294401245,-63.9963793951592
cordoba,colon,villa_el_fachinal__parque_norte__guinazu_norte,5710,SI,NO,NO,NO,SI,NO,SI,NO,NO,14021310,-31.3101307241869,-64.1805270805742
chubut,cushamen,el_hoyo,1477,SI,NO,NO,SI,NO,SI,SI,NO,NO,26014040,-42.0679666637038,-71.5206708370904
chubut,cushamen,el_maiten,4011,NO,NO,NO,NO,NO,NO,SI,SI,NO,26014050,-42.0542854358373,-71.1673153308386
chubut,cushamen,epuyen,1038,SI,NO,NO,NO,NO,NO,SI,SI,SI,26014060,-42.2329247123472,-71.3695066579513
chubut,cushamen,fofo_cahuel,67,NO,NO,NO,NO,NO,NO,NO,NO,NO,26014065,-42.3910620005992,-70.5780784399414
chubut,cushamen,gualjaina,1183,NO,NO,NO,NO,SI,NO,SI,NO,NO,26014070,-42.7267578946733,-70.5354876126711
chubut,cushamen,lago_epuyen,392,NO,NO,NO,NO,NO,NO,NO,NO,NO,26014080,-42.2135356830147,-71.4296625433553
chubut,cushamen,lago_puelo,3129,SI,NO,NO,SI,NO,SI,SI,SI,SI,26014090,-42.0672923130861,-71.5981575625236
chubut,cushamen,leleque,116,NO,NO,NO,NO,SI,NO,SI,NO,NO,26014100,-42.4288626216315,-71.0683951630343
chubut,escalante,acceso_norte,0,NO,NO,NO,NO,SI,SI,NO,SI,SI,26021020,-45.782807331545,-67.5033367870766
chubut,escalante,astra,341,NO,NO,NO,NO,NO,NO,NO,SI,NO,26021010,-45.7366075458208,-67.485214728265
chubut,escalante,bahia_bustamante,25,NO,NO,NO,NO,NO,NO,NO,NO,NO,26021020,-45.1143552826119,-66.5349166167103
chubut,escalante,barrio_25_de_mayo,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,26021020,-45.8248454635041,-67.4616495988676
chubut,escalante,barrio_caleta_cordova,0,NO,NO,NO,NO,NO,NO,NO,SI,NO,26021020,-45.7482508559011,-67.3786501769463
chubut,escalante,barrio_caleta_olivares,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,26021020,-45.7757274867383,-67.3895609391029
chubut,escalante,barrio_castelli,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,26021020,-45.8180472017947,-67.4820283811333
chubut,escalante,barrio_ciudadela,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,26021020,-45.7969335159784,-67.5038537987439
chubut,escalante,barrio_gasoducto,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,26021020,-45.7935756857887,-67.5039634957522
chubut,escalante,barrio_guemes,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,26021020,-45.8217123319455,-67.4921204994732
chubut,escalante,barrio_laprida,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,26021020,-45.8286806171316,-67.5429175806012
chubut,escalante,barrio_manantial_rosales,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,26021020,-45.8171962363307,-67.5384037096511
formosa,formosa,villa_del_carmen,3970,NO,NO,NO,SI,SI,SI,NO,SI,SI,34014070,-26.2522590977589,-58.252552869015
formosa,formosa,villa_trinidad,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,34014030,-26.1828223055764,-58.1733930549121
formosa,laishi,banco_payagua,374,NO,NO,NO,NO,NO,SI,NO,NO,NO,34021010,-26.7071297025561,-58.3390745827256
formosa,laishi,general_lucio_victorio_mansilla,2802,SI,NO,NO,NO,SI,SI,SI,NO,SI,34021020,-26.654180225538,-58.6293214756534
formosa,laishi,herradura,2660,NO,NO,NO,NO,NO,SI,SI,NO,SI,34021030,-26.4874646396691,-58.3122424597995
formosa,laishi,san_francisco_de_laishi,4628,NO,NO,NO,NO,SI,SI,SI,SI,SI,34021040,-26.2423010252437,-58.6300642415106
formosa,laishi,tatane,1056,NO,NO,NO,NO,NO,SI,NO,NO,NO,34021050,-26.3987186827879,-58.3575600493034
formosa,laishi,villa_escolar,1290,NO,NO,NO,NO,NO,SI,NO,NO,NO,34021060,-26.6211844819298,-58.6718336940894
formosa,matacos,ingeniero_guillermo_n_juarez,12798,SI,NO,NO,NO,SI,SI,SI,SI,SI,34028010,-23.8976004129254,-61.8538220483946
formosa,patino,bartolome_de_las_casas,1134,NO,NO,NO,NO,SI,SI,NO,NO,NO,34035010,-25.3474022268881,-59.6181476016645
formosa,patino,colonia_sarmiento,173,NO,NO,NO,NO,NO,NO,NO,NO,NO,34035020,-24.6444789665474,-59.4332808273711
formosa,patino,comandante_fontana,6615,NO,NO,NO,NO,NO,SI,SI,SI,SI,34035030,-25.3347934740298,-59.6828071882955
formosa,patino,el_recreo,346,NO,NO,NO,NO,NO,NO,NO,NO,NO,34035040,-25.0663152545433,-59.2513514627224
formosa,patino,estanislao_del_campo,4523,SI,NO,NO,NO,NO,SI,SI,NO,SI,34035050,-25.0531922647351,-60.0939271832043
formosa,patino,fortin_cabo_1o_lugones,1351,NO,NO,NO,NO,NO,SI,NO,NO,NO,34035060,-24.2854864616665,-59.8282499173384
formosa,patino,fortin_sargento_1o_leyes,133,NO,NO,NO,NO,NO,SI,NO,NO,NO,34035070,-24.5503048524758,-59.390271557059
misiones,iguazu,wanda,13901,SI,NO,NO,SI,SI,NO,SI,SI,SI,54063040,-25.9713257064178,-54.5610255460819
misiones,leandro_n_alem,almafuerte,297,NO,NO,NO,NO,NO,SI,NO,NO,NO,54070010,-27.5062138362368,-55.4018892063726
misiones,leandro_n_alem,arroyo_del_medio,350,NO,NO,NO,NO,NO,SI,NO,NO,SI,54070020,-27.698002675484,-55.4064788856063
misiones,leandro_n_alem,caa__yari,122,NO,NO,NO,NO,NO,SI,NO,NO,NO,54070030,-27.4807844367608,-55.2992348104351
misiones,leandro_n_alem,cerro_azul,3049,NO,SI,NO,SI,SI,SI,SI,NO,SI,54070040,-27.6310347455951,-55.4938681670811
misiones,leandro_n_alem,dos_arroyos,233,NO,NO,NO,SI,NO,NO,SI,NO,NO,54070050,-27.694171423305,-55.2587801693628
misiones,leandro_n_alem,gobernador_lopez,1010,NO,NO,NO,NO,NO,NO,SI,NO,NO,54070060,-27.6615245708492,-55.2124455595203
misiones,leandro_n_alem,leandro_n_alem,23339,SI,SI,NO,SI,NO,NO,SI,SI,SI,54070070,-27.601867604082,-55.3264659218849
misiones,leandro_n_alem,olegario_v_andrade,441,NO,NO,NO,NO,NO,SI,NO,NO,NO,54070080,-27.5658220357689,-55.5017254277441
misiones,leandro_n_alem,villa_libertad_municipio_caa_yari,90,NO,NO,NO,NO,NO,NO,NO,NO,NO,54070090,-27.5583422242545,-55.3160862221368
misiones,leandro_n_alem,villa_libertad_municipio_leandro_n_alem,918,NO,SI,NO,NO,NO,NO,NO,NO,NO,54070090,-27.5583422242545,-55.3160862221368
misiones,libertador_grl_san_martin,capiovi,3495,SI,SI,NO,NO,SI,SI,SI,SI,SI,54077010,-26.9292033223206,-55.0569367980451
misiones,libertador_grl_san_martin,capiovicino,501,NO,NO,NO,NO,NO,NO,NO,NO,NO,54077015,-26.8795016704132,-55.0705133852003
misiones,libertador_grl_san_martin,el_alcazar,3034,NO,NO,NO,NO,SI,NO,SI,SI,SI,54077020,-26.7102586382645,-54.8161444547822
misiones,libertador_grl_san_martin,garuhape,5325,SI,SI,NO,NO,SI,SI,SI,SI,SI,54077030,-26.8186828823083,-54.9576120074303
misiones,libertador_grl_san_martin,mbopicua,254,NO,NO,NO,NO,NO,NO,NO,NO,NO,54077040,-26.8615012222942,-55.0463438652711
san_luis,belgrano,villa_de_la_quebrada,523,NO,NO,NO,SI,NO,SI,NO,NO,NO,74014030,-33.0161741932684,-66.2920464806382
san_luis,belgrano,villa_general_roca,162,NO,NO,NO,SI,NO,SI,NO,NO,NO,74014040,-32.6661925630759,-66.4524010178082
san_luis,chacabuco,balcarce,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74028030,-32.5633976217563,-65.0315307446834
san_luis,chacabuco,colonia_zubelzu,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74028020,-33.01855146,-65.13148933
san_luis,chacabuco,concaran,5119,NO,NO,NO,NO,SI,SI,NO,SI,SI,74028010,-32.5607275180287,-65.2452806076649
san_luis,chacabuco,cortaderas,822,NO,NO,NO,SI,NO,SI,SI,SI,SI,74028020,-32.5076504245814,-64.9869655159434
san_luis,chacabuco,el_algarrobal,0,NO,NO,NO,SI,NO,NO,NO,NO,NO,74028020,-32.7114393924943,-65.4671947070394
san_luis,chacabuco,el_churrasco,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74028080,-32.60479851,-65.18870622
san_luis,chacabuco,el_recuerdo,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74028030,-32.7089534025051,-65.0012860131932
san_luis,chacabuco,el_sauce,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74028080,-32.52248319,-65.23578125
san_luis,chacabuco,el_sifon,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74028080,-32.5851934079751,-65.2377611303891
san_luis,chacabuco,el_tala,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74028020,-32.93460754,-65.15713108
san_luis,chacabuco,la_celestina,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74028020,-32.84352609,-65.21504978
san_luis,chacabuco,las_rosas,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74028030,-32.602006,-65.05370603
san_luis,chacabuco,naschel,3543,NO,NO,NO,NO,NO,SI,SI,SI,NO,74028030,-32.9168215937221,-65.3755476812695
san_luis,chacabuco,papagayos,433,NO,NO,NO,NO,NO,SI,NO,NO,NO,74028040,-32.6786405437002,-64.9881795223679
san_luis,chacabuco,pozo_cavado,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74028030,-32.5788404639064,-65.161517865176
san_luis,chacabuco,punta_de_la_loma,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74028030,-32.6849107237951,-65.0788264408136
san_luis,chacabuco,renca,178,NO,NO,NO,NO,NO,SI,NO,NO,NO,74028050,-32.7717680736652,-65.3637605007649
san_luis,chacabuco,san_felipe,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74028020,-32.80964342,-65.46121169
san_luis,chacabuco,san_miguel,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74028020,-32.8898231742815,-65.042421189722
san_luis,chacabuco,san_pablo,192,NO,NO,NO,NO,NO,SI,NO,NO,NO,74028060,-32.658342389353,-65.3080920411456
san_luis,chacabuco,santa_martina,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74028030,-32.51637957,-65.12347967
san_luis,chacabuco,tilisarao,6256,NO,NO,NO,NO,NO,SI,NO,SI,SI,74028070,-32.7329281106581,-65.2915274383295
san_luis,coronel_pringles,pampa_del_tamboreo,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,74021030,-33.0601810256268,-65.9849396635213
caba,comuna_04,barracas,89452,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.6464135507847,-58.3842710319828
chubut,escalante,barrio_militar__aeropuerto_militar,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,26021020,-45.7880202044185,-67.4666859492816
chubut,escalante,barrio_prospero_palazzo,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,26021020,-45.7954205855384,-67.4728320436648
chubut,escalante,barrio_restinga_ali,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,26021020,-45.7933095274399,-67.4097861221166
chubut,escalante,barrio_rodriguez_pena,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,26021020,-45.8042084863804,-67.4855016639952
chubut,escalante,barrio_saavedra,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,26021020,-45.8455307615478,-67.5145852993993
chubut,escalante,barrio_sarmiento,0,NO,NO,NO,NO,NO,NO,NO,SI,NO,26021020,-45.8191333517328,-67.502587140919
chubut,escalante,barrio_villa_supe,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,26021020,-45.8367380263826,-67.5021112026914
buenos_aires,navarro,navarro,13224,SI,SI,SI,SI,SI,SI,SI,SI,SI,6574030,-35.0036066018879,-59.2774163163898
buenos_aires,navarro,villa_moll_est_moll,592,NO,NO,NO,SI,NO,SI,SI,NO,NO,6574040,-35.0782490606759,-59.651945539681
buenos_aires,necochea,claraz,639,NO,NO,NO,NO,NO,SI,SI,NO,NO,6581010,-37.8918269607856,-59.2866977775565
buenos_aires,necochea,costa_bonita,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,6581040,-38.559592,-58.6306517
buenos_aires,necochea,energia,63,NO,NO,NO,NO,NO,SI,NO,NO,NO,6581025,-38.5580125335608,-59.3364566671065
buenos_aires,necochea,juan_n_fernandez,2721,SI,NO,NO,NO,SI,SI,SI,SI,SI,6581030,-38.0091787783017,-59.2634988347821
buenos_aires,necochea,necochea__quequen,84784,SI,SI,SI,SI,SI,SI,SI,SI,SI,6581040,-38.5711702285697,-58.7702419838751
buenos_aires,necochea,nicanor_olivera_est_la_dulce,2131,SI,NO,SI,NO,NO,SI,SI,SI,NO,6581050,-38.2846361959919,-59.202754253612
buenos_aires,necochea,ramon_santamarina,430,NO,NO,NO,NO,NO,NO,SI,SI,NO,6581060,-38.4503897333336,-59.3311154416146
buenos_aires,olavarria,blancagrande,65,NO,NO,NO,NO,NO,NO,NO,NO,NO,6595010,-36.5328887082639,-60.8824549132602
buenos_aires,olavarria,colonia_hinojo,3841,NO,NO,NO,NO,NO,NO,NO,SI,SI,6595070,-36.8800694499223,-60.1780552970612
buenos_aires,olavarria,colonia_nievas,10,NO,NO,NO,NO,NO,NO,NO,NO,NO,6595030,-36.8641370257955,-60.0816424704
buenos_aires,olavarria,colonia_san_miguel,902,NO,NO,NO,NO,NO,NO,NO,NO,NO,6595040,-36.9495659791886,-60.1108954083182
buenos_aires,olavarria,espigas,492,NO,NO,NO,NO,NO,NO,SI,NO,NO,6595050,-36.4122732396335,-60.6730694647
chubut,escalante,comodoro_rivadavia,175196,SI,SI,SI,SI,SI,SI,SI,SI,SI,26021030,-45.8729846778063,-67.5430559979427
chubut,escalante,diadema_argentina,1317,NO,NO,NO,NO,NO,SI,NO,SI,SI,26021040,-45.7906089158021,-67.6738925726169
chubut,escalante,km_11__cuarteles,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,26021020,-45.7707679612545,-67.4358046744231
chubut,escalante,km_3__general_mosconi,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,26021020,-45.8318281251079,-67.4917096424434
chubut,escalante,km_5__presidente_ortiz,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,26021020,-45.7875522789201,-67.4695736235974
chubut,escalante,km_8__don_bosco,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,26021020,-45.7988982385959,-67.4314970230436
chubut,escalante,rada_tilly,9098,SI,NO,SI,SI,NO,SI,SI,SI,SI,26021050,-45.9368019185633,-67.5653960236573
chubut,florentino_ameghino,camarones,1296,NO,NO,NO,NO,SI,SI,SI,NO,SI,26028010,-44.79829087317,-65.7105992934951
chubut,florentino_ameghino,garayalde,18,NO,NO,NO,NO,NO,SI,NO,SI,NO,26028020,-44.6795783728661,-66.6097364550235
chubut,futaleufu,aldea_escolar,359,NO,NO,NO,NO,SI,NO,SI,NO,NO,26035010,-43.1198187614025,-71.5588967458005
chubut,futaleufu,corcovado,1820,NO,NO,SI,NO,SI,NO,SI,NO,NO,26035020,-43.5380021657326,-71.4659616215841
chubut,futaleufu,esquel,32343,SI,SI,SI,SI,SI,SI,SI,SI,SI,26035030,-42.9133238858291,-71.3185116319277
chubut,futaleufu,lago_rosario,87,NO,NO,NO,NO,NO,NO,SI,NO,NO,26035040,-43.2500168518714,-71.3512318442886
formosa,patino,ibarreta,9429,SI,NO,NO,NO,SI,SI,SI,SI,SI,34035080,-25.2113191232301,-59.8570398440914
formosa,patino,juan_g_bazan,413,NO,NO,NO,NO,NO,SI,NO,NO,SI,34035090,-24.5418137126365,-60.8341896995338
formosa,patino,las_lomitas,12399,SI,NO,NO,SI,SI,SI,SI,SI,SI,34035100,-24.7105776136691,-60.5937892586839
formosa,patino,posta_cambio_zalazar,603,NO,NO,NO,NO,NO,SI,NO,NO,SI,34035110,-24.2115848629554,-60.198666969414
formosa,patino,pozo_del_tigre,4517,SI,NO,NO,SI,NO,SI,SI,SI,SI,34035120,-24.8975997693171,-60.3187890218463
formosa,patino,san_martin_i,66,NO,NO,NO,NO,NO,SI,NO,NO,NO,34035130,-24.5319053014019,-59.902051229705
formosa,patino,san_martin_ii,3119,NO,NO,NO,SI,NO,SI,SI,NO,SI,34035140,-24.4331529800639,-59.656351890373
formosa,patino,subteniente_perin,1163,NO,NO,NO,NO,SI,SI,NO,NO,SI,34035150,-25.5350397293764,-60.0190827630116
formosa,patino,villa_general_guemes,3907,NO,NO,NO,SI,NO,SI,SI,NO,SI,34035160,-24.7529456908497,-59.4916405606824
formosa,patino,villa_general_manuel_belgrano,4676,NO,NO,NO,SI,NO,SI,SI,NO,SI,34035170,-24.9388283555888,-59.0290877277901
formosa,pilagas,buena_vista,887,NO,NO,NO,SI,NO,SI,SI,NO,SI,34042010,-25.0712122663672,-58.3867799081037
formosa,pilagas,el_espinillo,4060,NO,NO,NO,NO,SI,SI,SI,SI,SI,34042020,-24.9799888263685,-58.5537877142505
formosa,pilagas,laguna_gallo,261,NO,NO,NO,NO,NO,SI,NO,NO,NO,34042030,-25.2677752833691,-58.7427948347143
formosa,pilagas,mision_tacaagle,2244,NO,NO,NO,NO,NO,SI,SI,NO,SI,34042040,-24.979650567657,-58.8227434439732
formosa,pilagas,porton_negro,417,NO,NO,NO,NO,NO,NO,NO,NO,NO,34042050,-24.9663598975615,-58.7419749100008
caba,comuna_15,villa_crespo,81959,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.5988344062647,-58.4427221412974
chubut,futaleufu,los_cipreses,179,NO,NO,NO,NO,SI,NO,SI,NO,NO,26035050,-43.1847146210617,-71.6413919295155
chubut,futaleufu,trevelin,6353,SI,NO,SI,NO,SI,SI,SI,SI,SI,26035060,-43.0908711905976,-71.4654853699539
chubut,futaleufu,villa_futalaufquen,28,NO,NO,NO,NO,NO,NO,SI,NO,NO,26035070,-42.9006375858067,-71.6061535113717
chubut,gaiman,28_de_julio,237,NO,NO,NO,SI,SI,NO,NO,SI,SI,26042040,-43.3809771295585,-65.8386877428492
chubut,gaiman,dique_florentino_ameghino,156,NO,NO,NO,NO,NO,NO,SI,NO,NO,26042010,-43.7032847513538,-66.479400323535
chubut,gaiman,dolavon,2887,NO,NO,SI,SI,SI,NO,SI,NO,SI,26042020,-43.309297578868,-65.7087388385691
san_luis,coronel_pringles,rio_grande,155,NO,NO,NO,NO,NO,SI,NO,NO,NO,74021080,-33.0485046022503,-66.0717543089664
san_luis,coronel_pringles,riocito,83,NO,NO,NO,NO,NO,NO,NO,NO,NO,74021070,-33.0964304439761,-65.990838382791
chubut,gaiman,gaiman,4730,SI,NO,SI,SI,SI,NO,SI,SI,SI,26042030,-43.288807480447,-65.4924135000744
chubut,gastre,blancuntre,82,NO,NO,NO,NO,SI,NO,SI,NO,NO,26049010,-42.5683892291525,-68.9190916237139
chubut,gastre,el_escorial,89,NO,NO,NO,NO,SI,NO,SI,NO,NO,26049020,-43.098070041959,-68.5596033354947
chubut,gastre,gastre,602,NO,NO,NO,NO,NO,SI,SI,NO,SI,26049030,-42.2656204565429,-69.2210978977662
chubut,gastre,lagunita_salada,129,NO,NO,NO,NO,SI,SI,SI,NO,NO,26049040,-42.7167792838299,-69.1884723935703
chubut,gastre,yala_laubat,37,NO,NO,NO,NO,SI,NO,NO,NO,NO,26049050,-42.7671354457615,-68.875421794475
chubut,languineo,aldea_epulef,247,NO,NO,NO,NO,SI,SI,SI,NO,NO,26056010,-43.2341165952859,-69.7112937770404
chubut,languineo,carrenleufu,317,NO,NO,NO,NO,SI,NO,SI,NO,NO,26056020,-43.5856885437306,-71.7009020245021
chubut,languineo,colan_conhue,262,NO,NO,NO,NO,SI,SI,SI,NO,NO,26056030,-43.2425977048335,-69.9302181856069
chubut,languineo,paso_del_sapo,472,NO,NO,NO,NO,SI,SI,SI,NO,NO,26056040,-42.7371109950872,-69.6110020875554
chubut,languineo,tecka,1237,NO,NO,NO,NO,SI,NO,SI,NO,NO,26056050,-43.4935820815258,-70.8135608321009
chubut,martires,el_mirasol,57,NO,NO,NO,NO,SI,NO,NO,NO,NO,26063010,-43.2852932712541,-67.7603113819649
chubut,martires,las_plumas,480,NO,NO,NO,NO,SI,NO,SI,NO,NO,26063020,-43.7223979636171,-67.2869956666141
chubut,paso_de_indios,cerro_condor,67,NO,SI,NO,NO,SI,NO,SI,NO,NO,26070010,-43.4233198653988,-69.1640923476749
chubut,paso_de_indios,los_altares,230,NO,NO,NO,NO,SI,SI,SI,NO,NO,26070020,-43.8711929981581,-68.4301168776514
